1409469	Staphylococcus aureus SMMC6037
1409470	Staphylococcus aureus SMMC6038
1409531	Staphylococcus aureus UCIM6042
1409522	Staphylococcus aureus UCIM6047
1409516	Staphylococcus aureus UCIM6050
1409491	Staphylococcus aureus WAMC6003
1409525	Staphylococcus aureus WAMC6046
1409488	Staphylococcus aureus WMCS6001
1409500	Staphylococcus aureus UCIM6009
1409546	Staphylococcus aureus UCIM6034
1400357	Cora inversa
1410747	Staphylococcus aureus F12874
1410877	Staphylococcus aureus F27253
1410878	Staphylococcus aureus F27254
1410769	Staphylococcus aureus F40814
1410773	Staphylococcus aureus F43676
1410776	Staphylococcus aureus F46600
1410777	Staphylococcus aureus F46632
1410781	Staphylococcus aureus F52748
1410812	Staphylococcus aureus F55987
1410797	Staphylococcus aureus F59156
1410802	Staphylococcus aureus F62007
1410803	Staphylococcus aureus F62010
1410804	Staphylococcus aureus F62013
1410813	Staphylococcus aureus F65057
1410823	Staphylococcus aureus F70893
1410898	Staphylococcus aureus F74023
1410829	Staphylococcus aureus F74139
1410905	Staphylococcus aureus F77710
1410911	Staphylococcus aureus F81035
1410745	Staphylococcus aureus F90608
1410779	Staphylococcus aureus H15665
1410789	Staphylococcus aureus H18808
1410791	Staphylococcus aureus H18809
1410794	Staphylococcus aureus H18811
1410790	Staphylococcus aureus H18813
1410796	Staphylococcus aureus H21924
1410795	Staphylococcus aureus H21935
1410886	Staphylococcus aureus H23829
1410887	Staphylococcus aureus H23830
1410801	Staphylococcus aureus H24884
1410809	Staphylococcus aureus H27739
1410810	Staphylococcus aureus H27761
1410811	Staphylococcus aureus H27777
1410827	Staphylococcus aureus H30732
1410822	Staphylococcus aureus H33594
1410820	Staphylococcus aureus H33602
1410821	Staphylococcus aureus H33636
1410902	Staphylococcus aureus H37776
1410903	Staphylococcus aureus H37781
1410906	Staphylococcus aureus H48052
1410907	Staphylococcus aureus H48054
1410746	Staphylococcus aureus H57070
1410750	Staphylococcus aureus H69239
1410879	Staphylococcus aureus H71781
1410876	Staphylococcus aureus H71785
1410754	Staphylococcus aureus H75198
1410883	Staphylococcus aureus H79477
1410763	Staphylococcus aureus H81437
1410766	Staphylococcus aureus H84489
1410767	Staphylococcus aureus H84492
1410768	Staphylococcus aureus H84507
1410786	Staphylococcus aureus H87658
1410782	Staphylococcus aureus M12703
1410784	Staphylococcus aureus M12714
1410785	Staphylococcus aureus M12717
1410793	Staphylococcus aureus M16220
1410738	Staphylococcus aureus M20676
1410805	Staphylococcus aureus M20894
1410806	Staphylococcus aureus M20913
1410807	Staphylococcus aureus M20916
1410815	Staphylococcus aureus M24390
1410814	Staphylococcus aureus M24400
1410816	Staphylococcus aureus M27449
1410897	Staphylococcus aureus M44988
1410744	Staphylococcus aureus M45245
1410751	Staphylococcus aureus M64164
1410755	Staphylococcus aureus M64191
1410752	Staphylococcus aureus M67290
1410756	Staphylococcus aureus M70590
1410761	Staphylococcus aureus M73849
1410771	Staphylococcus aureus M80329
1410772	Staphylococcus aureus M80333
1410908	Staphylococcus aureus S39407
1410914	Staphylococcus aureus S39411
1410792	Staphylococcus aureus S72396
1410912	Staphylococcus aureus T12805
1410913	Staphylococcus aureus T12818
1410915	Staphylococcus aureus T16117
1410748	Staphylococcus aureus T25611
1410765	Staphylococcus aureus T28847
1410770	Staphylococcus aureus T28854
1410757	Staphylococcus aureus T34696
1410758	Staphylococcus aureus T34703
1410764	Staphylococcus aureus T41081
1410882	Staphylococcus aureus T45945
1410774	Staphylococcus aureus T47181
1410885	Staphylococcus aureus T49833
1410800	Staphylococcus aureus T62848
1410798	Staphylococcus aureus T62854
1410739	Staphylococcus aureus T66243
1410740	Staphylococcus aureus T66282
1410741	Staphylococcus aureus T66286
1410742	Staphylococcus aureus T66292
1410817	Staphylococcus aureus T71868
1410818	Staphylococcus aureus T71872
1410819	Staphylococcus aureus T71888
1410890	Staphylococcus aureus T72814
1410891	Staphylococcus aureus T72838
1410824	Staphylococcus aureus T74602
1410830	Staphylococcus aureus T78544
1410749	Staphylococcus aureus W12461
1410753	Staphylococcus aureus W18443
1410880	Staphylococcus aureus W20433
1410759	Staphylococcus aureus W21472
1410762	Staphylococcus aureus W24216
1410775	Staphylococcus aureus W33796
1410778	Staphylococcus aureus W39902
1410787	Staphylococcus aureus W42929
1410788	Staphylococcus aureus W42932
1410743	Staphylococcus aureus W48872
1410799	Staphylococcus aureus W48906
1410808	Staphylococcus aureus W51776
1410892	Staphylococcus aureus W56227
1410893	Staphylococcus aureus W56243
1410894	Staphylococcus aureus W56246
1410825	Staphylococcus aureus W60774
1410826	Staphylococcus aureus W60784
1410828	Staphylococcus aureus W60801
1409628	Staphylococcus aureus AMMC6114
1409782	Staphylococcus aureus CHAP6022
1409420	Staphylococcus aureus COAS6044
1409634	Staphylococcus aureus FVRH6040
1409666	Staphylococcus aureus FVRH6066
1409669	Staphylococcus aureus FVRH6079
1409780	Staphylococcus aureus FVRH6118
1409507	Staphylococcus aureus GGMC6004
1409774	Staphylococcus aureus GGMC6043
1409778	Staphylococcus aureus GGMC6053
1409779	Staphylococcus aureus GGMC6057
1409726	Staphylococcus aureus HBHO6021
1409512	Staphylococcus aureus HBHO6050
1409550	Staphylococcus aureus HOAG6043
1409551	Staphylococcus aureus HOAG6047
1409620	Staphylococcus aureus KINW6025
1409783	Staphylococcus aureus KINW6046
1409784	Staphylococcus aureus KINW6047
1409785	Staphylococcus aureus KINW6048
1409517	Staphylococcus aureus LPIH6004
1409519	Staphylococcus aureus LPIH6008
1409526	Staphylococcus aureus LPIH6010
1409521	Staphylococcus aureus MISS6037
1409411	Staphylococcus aureus MISS6103
1409622	Staphylococcus aureus MISS6131
1409621	Staphylococcus aureus MISS6132
1409639	Staphylococcus aureus MISS6176
1409540	Staphylococcus aureus OCMM6017
1409673	Staphylococcus aureus OCMM6103
1409685	Staphylococcus aureus OCMM6109
1409687	Staphylococcus aureus OCMM6115
1409781	Staphylococcus aureus OCMM6129
1409775	Staphylococcus aureus PLAC6058
1409541	Staphylococcus aureus SCLE6012
1409776	Staphylococcus aureus SCLE6100
1409505	Staphylococcus aureus SCOA6009
1409565	Staphylococcus aureus SJOS6123
1409613	Staphylococcus aureus SJOS6145
1409426	Staphylococcus aureus SJUD6085
1409575	Staphylococcus aureus SJUD6098
1409544	Staphylococcus aureus SMMC6014
1409523	Staphylococcus aureus SMMC6016
1409520	Staphylococcus aureus UCIM6049
1409524	Staphylococcus aureus WAMC6049
1409709	Staphylococcus aureus WAMC6055
1409773	Staphylococcus aureus WAMC6081
1409777	Staphylococcus aureus WAMC6086
1409508	Staphylococcus aureus WMCA6006
1409681	Staphylococcus aureus WMCA6086
1409724	Staphylococcus aureus WMCA6126
1409509	Staphylococcus aureus WMCS6047
1409706	Staphylococcus aureus WMCS6114
1409707	Staphylococcus aureus WMCS6115
1408904	Mycobacterium tuberculosis TRUG0001
1408905	Mycobacterium tuberculosis TRUG0002
1408906	Mycobacterium tuberculosis TRUG0003
1408907	Mycobacterium tuberculosis TRUG0004
1408908	Mycobacterium tuberculosis TRUG0007
1408909	Mycobacterium tuberculosis TRUG0009
1408910	Mycobacterium tuberculosis TRUG0011
1408911	Mycobacterium tuberculosis TRUG0015
1408912	Mycobacterium tuberculosis TRUG0016
1408975	Mycobacterium tuberculosis TRUG0017
1408913	Mycobacterium tuberculosis TRUG0020
1408914	Mycobacterium tuberculosis TRUG0022
1408915	Mycobacterium tuberculosis TRUG0024
1408916	Mycobacterium tuberculosis TRUG0026
1408917	Mycobacterium tuberculosis TRUG0027
1408918	Mycobacterium tuberculosis TRUG0030
1408919	Mycobacterium tuberculosis TRUG0034
1408920	Mycobacterium tuberculosis TRUG0036
1408921	Mycobacterium tuberculosis TRUG0037
1408922	Mycobacterium tuberculosis TRUG0038
1408923	Mycobacterium tuberculosis TRUG0040
1408924	Mycobacterium tuberculosis TRUG0041
1408925	Mycobacterium tuberculosis TRUG0045
1408926	Mycobacterium tuberculosis TRUG0046
1408927	Mycobacterium tuberculosis TRUG0047
1408928	Mycobacterium tuberculosis TRUG0049
1408929	Mycobacterium tuberculosis TRUG0051
1408930	Mycobacterium tuberculosis TRUG0052
1408931	Mycobacterium tuberculosis TRUG0053
1408932	Mycobacterium tuberculosis TRUG0054
1408933	Mycobacterium tuberculosis TRUG0056
1408934	Mycobacterium tuberculosis TRUG0057
1408935	Mycobacterium tuberculosis TRUG0058
1408936	Mycobacterium tuberculosis TRUG0059
1408937	Mycobacterium tuberculosis TRUG0060
1408938	Mycobacterium tuberculosis TRUG0061
1408939	Mycobacterium tuberculosis TRUG0068
1408940	Mycobacterium tuberculosis TRUG0070
1408941	Mycobacterium tuberculosis TRUG0071
1408942	Mycobacterium tuberculosis TRUG0072
1408943	Mycobacterium tuberculosis TRUG0076
1408944	Mycobacterium tuberculosis TRUG0078
1408945	Mycobacterium tuberculosis TRUG0080
1408946	Mycobacterium tuberculosis TRUG0081
1408947	Mycobacterium tuberculosis TRUG0083
1408948	Mycobacterium tuberculosis TRUG0084
1408949	Mycobacterium tuberculosis TRUG0085
1408950	Mycobacterium tuberculosis TRUG0086
1408951	Mycobacterium tuberculosis TRUG0088
1408952	Mycobacterium tuberculosis TRUG0089
1408953	Mycobacterium tuberculosis TRUG0090
1408954	Mycobacterium tuberculosis TRUG0091
1408955	Mycobacterium tuberculosis TRUG0092
1408956	Mycobacterium tuberculosis TRUG0093
1408957	Mycobacterium tuberculosis TRUG0094
1408958	Mycobacterium tuberculosis TRUG0095
1408959	Mycobacterium tuberculosis TRUG0097
1408960	Mycobacterium tuberculosis TRUG0098
1408961	Mycobacterium tuberculosis TRUG0100
1408962	Mycobacterium tuberculosis TRUG0101
1408963	Mycobacterium tuberculosis TRUG0105
1408964	Mycobacterium tuberculosis TRUG0106
1408965	Mycobacterium tuberculosis TRUG0107
1408966	Mycobacterium tuberculosis TRUG0110
1408967	Mycobacterium tuberculosis TRUG0111
1408968	Mycobacterium tuberculosis TRUG0113
1408969	Mycobacterium tuberculosis TRUG0114
1408970	Mycobacterium tuberculosis TRUG0116
1408971	Mycobacterium tuberculosis TRUG0117
1408972	Mycobacterium tuberculosis TRUG0119
1408973	Mycobacterium tuberculosis TRUG0124
1408974	Mycobacterium tuberculosis TRUG0125
310300	Bacteroides pyogenes
160620	Lingulodinium
160500	Rana muscosa
5270	Ustilago maydis
12637	Dengue virus
1266749	Escherichia coli B1C1
1266750	Escherichia coli B1C2
1266751	Escherichia coli B1C3
1266752	Escherichia coli B1C4
1266753	Escherichia coli B1C6
1266754	Escherichia coli B1C7
1266755	Escherichia coli B1C8
10759	Enterobacteria phage T3
1266756	Escherichia coli B2C7
1266757	Escherichia coli B2C8
1275946	Botryosphaerella sudetica
136845	Pseudomonas putida group
1111782	Rhyacionia leptotubula
8187	Lates calcarifer
1421413	Bdellocephala annandalei
931279	Poecilia cf. sphenops 'black molly'
909946	Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74
6925	Latrodectus tredecimguttatus
407263	Linum flavum
586382	Linum lewisii
586379	Linum hirsutum
586384	Linum macraei
35941	Linum perenne
347648	Linum bienne
480357	Linum strictum
586397	Linum tenuifolium
1407462	Helicobacter pylori BM012A
1407463	Helicobacter pylori BM012S
1413070	Mycobacterium tuberculosis M34D7
1413098	Mycobacterium tuberculosis M46D4
1413013	Mycobacterium tuberculosis M9D7pre
1413081	Mycobacterium tuberculosis M39D10
1413064	Mycobacterium tuberculosis M29D28
1413065	Mycobacterium tuberculosis M34D10pre
1413028	Mycobacterium tuberculosis M14D7
1413016	Mycobacterium tuberculosis M9D4
1413027	Mycobacterium tuberculosis M14D4
1413087	Mycobacterium tuberculosis M43D1
1413082	Mycobacterium tuberculosis M39D14
1413037	Mycobacterium tuberculosis M19D1
1413051	Mycobacterium tuberculosis M24D10
1413050	Mycobacterium tuberculosis M24D7
1413058	Mycobacterium tuberculosis M29D1
1413006	Mycobacterium tuberculosis M4D7
1413086	Mycobacterium tuberculosis M43D0pre
1413056	Mycobacterium tuberculosis M29D7pre
1413066	Mycobacterium tuberculosis M34D7pre
1413040	Mycobacterium tuberculosis M19D10
1413045	Mycobacterium tuberculosis M24D10pre
1413092	Mycobacterium tuberculosis M43D21
1413018	Mycobacterium tuberculosis M9D10
1413007	Mycobacterium tuberculosis M4D10
1413096	Mycobacterium tuberculosis M46D0pre
1413014	Mycobacterium tuberculosis M9D3pre
1413005	Mycobacterium tuberculosis M4D4
1413060	Mycobacterium tuberculosis M29D7
1413004	Mycobacterium tuberculosis M4D1
1413021	Mycobacterium tuberculosis M9D28
1413046	Mycobacterium tuberculosis M24D7pre
1413075	Mycobacterium tuberculosis M39D10pre
1413043	Mycobacterium tuberculosis M19D28
1413061	Mycobacterium tuberculosis M29D10
1413038	Mycobacterium tuberculosis M19D4
1413097	Mycobacterium tuberculosis M46D1
1413078	Mycobacterium tuberculosis M39D1
1413034	Mycobacterium tuberculosis M19D10pre
1413039	Mycobacterium tuberculosis M19D7
1413057	Mycobacterium tuberculosis M29D3pre
1413062	Mycobacterium tuberculosis M29D14
1413076	Mycobacterium tuberculosis M39D7pre
1413048	Mycobacterium tuberculosis M24D1
1413067	Mycobacterium tuberculosis M34D3pre
1413073	Mycobacterium tuberculosis M34D21
1413026	Mycobacterium tuberculosis M14D1
1413030	Mycobacterium tuberculosis M14D14
1413015	Mycobacterium tuberculosis M9D1
1413053	Mycobacterium tuberculosis M24D21
1413011	Mycobacterium tuberculosis M4D31
1413049	Mycobacterium tuberculosis M24D4
1413010	Mycobacterium tuberculosis M4D28
1413003	Mycobacterium tuberculosis M4D3pre
1413047	Mycobacterium tuberculosis M24D3pre
1413009	Mycobacterium tuberculosis M4D21
1413103	Mycobacterium tuberculosis M46D28
1413068	Mycobacterium tuberculosis M34D1
1413008	Mycobacterium tuberculosis M4D14
1413055	Mycobacterium tuberculosis M29D10pre
1413083	Mycobacterium tuberculosis M39D21
1413012	Mycobacterium tuberculosis M9D10pre
1413042	Mycobacterium tuberculosis M19D21
1413059	Mycobacterium tuberculosis M29D4
1413024	Mycobacterium tuberculosis M14D7pre
1413033	Mycobacterium tuberculosis M14D31
1413023	Mycobacterium tuberculosis M14D10pre
1413084	Mycobacterium tuberculosis M39D28
1413069	Mycobacterium tuberculosis M34D4
1413072	Mycobacterium tuberculosis M34D14
1413044	Mycobacterium tuberculosis M19D31
1413035	Mycobacterium tuberculosis M19D7pre
1413019	Mycobacterium tuberculosis M9D14
1413089	Mycobacterium tuberculosis M43D7
1413001	Mycobacterium tuberculosis M4D10pre
1413091	Mycobacterium tuberculosis M43D14
1413025	Mycobacterium tuberculosis M14D3pre
1413036	Mycobacterium tuberculosis M19D3pre
1413063	Mycobacterium tuberculosis M29D21
1413052	Mycobacterium tuberculosis M24D14
1413002	Mycobacterium tuberculosis M4D7pre
1413100	Mycobacterium tuberculosis M46D10
1413080	Mycobacterium tuberculosis M39D7
1413094	Mycobacterium tuberculosis M43D31
1413071	Mycobacterium tuberculosis M34D10
1413079	Mycobacterium tuberculosis M39D4
1413090	Mycobacterium tuberculosis M43D10
1413041	Mycobacterium tuberculosis M19D14
1413017	Mycobacterium tuberculosis M9D7
1413032	Mycobacterium tuberculosis M14D28
1413102	Mycobacterium tuberculosis M46D21
1413031	Mycobacterium tuberculosis M14D21
1413099	Mycobacterium tuberculosis M46D7
1413074	Mycobacterium tuberculosis M34D28
1413088	Mycobacterium tuberculosis M43D4
1413095	Mycobacterium tuberculosis M46D3pre
1413054	Mycobacterium tuberculosis M24D28
1413029	Mycobacterium tuberculosis M14D10
1413020	Mycobacterium tuberculosis M9D21
1413077	Mycobacterium tuberculosis M39D3pre
1413022	Mycobacterium tuberculosis M9D31
1413093	Mycobacterium tuberculosis M43D28
1413101	Mycobacterium tuberculosis M46D14
1413104	Mycobacterium tuberculosis M46D31
1413085	Mycobacterium tuberculosis M43D3pre
124781	Kadsura heteroclita
92927	Sarcandra glabra
413755	Diospyros malabarica
466205	Juniperus scopulorum
93692	Cedrus libani
89042	Lycopodiella caroliniana
62333	Lycopodium obscurum
137175	Selaginella stauntoniana
37413	Bryum argenteum
119543	Anomodon attenuatus
99387	Rosulabryum capillare
52988	Hedwigia ciliata
94541	Leucodon brachypus
94606	Thuidium delicatulum
283383	Rhynchostegium serrulatum
13813	Nothoceros aenigmaticus
56934	Megaceros vincentianus
53035	Ricciocarpos natans
1408784	Metzgeria crassipilis
37410	Sphaerocarpos texanus
36894	Pyramimonas parkeae
156128	Nephroselmis pyriformis
104535	Uronema
41882	Mesostigma viride
187194	Coleochaete irregularis
3125	Coleochaete scutata
130991	Entransia fimbriata
592402	Cylindrocystis cushleckae
13157	Mougeotia
3181	Spirogyra sp.
485946	Cosmarium ochthodes
184485	Mesotaenium endlicherianum
102167	Cylindrocystis brebissonii
104537	Roya obtusa
1408785	Spirotaenia minuta
13258	Saruma henryi
35933	Podophyllum peltatum
83154	Bassia scoparia
66636	Larrea tridentata
229543	Hibiscus cannabinus
52818	Allamanda cathartica
127999	Tanacetum parthenium
263995	Acorus americanus
45005	Colchicum autumnale
50510	Smilax bona-nox
55960	Yucca filamentosa
33152	Ephedra sinica
3381	Gnetum montanum
3377	Welwitschia mirabilis
182486	Cycas micholitzii
73615	Huperzia squarrosa
13825	Angiopteris evecta
37426	Ophioglossum petiolatum
3240	Psilotum nudum
3213	Polytrichum commune
128211	Sphagnum lescurii
13808	Bazzania trilobata
179062	Marchantia emarginata
1427367	Dickeya dadantii DCE-01
42742	Gelatoporia subvermispora
59916	Bactrocera tryoni
11250	Human respiratory syncytial virus
1382548	Candida orthopsilosis MCO456
1411509	Staphylococcus aureus F12856
1411510	Staphylococcus aureus F19383
1411511	Staphylococcus aureus F22893
1411512	Staphylococcus aureus F22898
1411513	Staphylococcus aureus F26088
1411514	Staphylococcus aureus F32119
1411515	Staphylococcus aureus F35307
1411516	Staphylococcus aureus F63154
1411517	Staphylococcus aureus F63179
1411518	Staphylococcus aureus F66300
1411519	Staphylococcus aureus F66307
1411520	Staphylococcus aureus F74220
1411521	Staphylococcus aureus F77930
1411522	Staphylococcus aureus H24637
1411523	Staphylococcus aureus H24662
1411524	Staphylococcus aureus H27858
1411525	Staphylococcus aureus H27862
1411526	Staphylococcus aureus H27872
1411527	Staphylococcus aureus H31276
1411528	Staphylococcus aureus H31290
1411529	Staphylococcus aureus H34245
1411530	Staphylococcus aureus H37235
1411531	Staphylococcus aureus H40569
1411532	Staphylococcus aureus H40575
1411533	Staphylococcus aureus H40583
1411534	Staphylococcus aureus H57821
1411535	Staphylococcus aureus H57822
1411536	Staphylococcus aureus H57823
1411537	Staphylococcus aureus H61003
1411538	Staphylococcus aureus H64299
1411539	Staphylococcus aureus H64303
1411540	Staphylococcus aureus H67656
1411541	Staphylococcus aureus H70821
1411542	Staphylococcus aureus H70826
1411543	Staphylococcus aureus H70834
1411544	Staphylococcus aureus H74056
1411545	Staphylococcus aureus H77094
1411546	Staphylococcus aureus H77098
1411547	Staphylococcus aureus H77102
1411548	Staphylococcus aureus M16438
1411549	Staphylococcus aureus M24487
1411550	Staphylococcus aureus M28112
1411551	Staphylococcus aureus M31588
1411552	Staphylococcus aureus M39841
1409662	Staphylococcus aureus AGEN6042
1411553	Staphylococcus aureus M59498
1411554	Staphylococcus aureus M65003
1411555	Staphylococcus aureus M68467
1411556	Staphylococcus aureus M68475
1411557	Staphylococcus aureus M71813
1411558	Staphylococcus aureus M74952
1411559	Staphylococcus aureus T23068
1411560	Staphylococcus aureus T26751
1411561	Staphylococcus aureus T30033
1411562	Staphylococcus aureus T33139
1411563	Staphylococcus aureus T33147
1411564	Staphylococcus aureus T39328
1411565	Staphylococcus aureus T39363
1409618	Staphylococcus aureus AMMC6106
1411566	Staphylococcus aureus T42722
1411567	Staphylococcus aureus T62346
1409630	Staphylococcus aureus AMMC6111
15819	Saccharum sp.
357231	Murine norovirus
1411568	Staphylococcus aureus T69686
1409638	Staphylococcus aureus AMMC6119
1409727	Staphylococcus aureus CHAP6035
1411569	Staphylococcus aureus T69703
1411570	Staphylococcus aureus T69716
1409729	Staphylococcus aureus CHAP6102
1411571	Staphylococcus aureus T69721
1411572	Staphylococcus aureus T72876
1411573	Staphylococcus aureus T72889
1411574	Staphylococcus aureus T76010
1409566	Staphylococcus aureus COAS6052
1411575	Staphylococcus aureus T76018
1411576	Staphylococcus aureus T76030
1409569	Staphylococcus aureus COAS6053
1411577	Staphylococcus aureus T79159
1411578	Staphylococcus aureus T82627
1409580	Staphylococcus aureus COAS6055
1409583	Staphylococcus aureus COAS6059
1411579	Staphylococcus aureus T86006
1409582	Staphylococcus aureus COAS6060
1411580	Staphylococcus aureus T86045
1409658	Staphylococcus aureus COAS6087
1409675	Staphylococcus aureus COAS6095
1411581	Staphylococcus aureus T86048
1411582	Staphylococcus aureus T86055
1409714	Staphylococcus aureus COAS6112
1411583	Staphylococcus aureus W12628
1409715	Staphylococcus aureus COAS6114
1409720	Staphylococcus aureus COAS6117
1411584	Staphylococcus aureus W15997
1411585	Staphylococcus aureus W16001
1411586	Staphylococcus aureus W16013
1409558	Staphylococcus aureus FVRH6011
1409599	Staphylococcus aureus FVRH6021
1411587	Staphylococcus aureus W21932
1409601	Staphylococcus aureus FVRH6022
1411588	Staphylococcus aureus W21940
1411589	Staphylococcus aureus W21945
1409600	Staphylococcus aureus FVRH6026
1411590	Staphylococcus aureus W52104
1409632	Staphylococcus aureus FVRH6035
1409641	Staphylococcus aureus FVRH6052
1411591	Staphylococcus aureus W52117
1411592	Staphylococcus aureus W52120
1409668	Staphylococcus aureus FVRH6065
1411593	Staphylococcus aureus W55442
1409653	Staphylococcus aureus FVRH6067
1409654	Staphylococcus aureus FVRH6074
1411595	Staphylococcus aureus W55451
1409667	Staphylococcus aureus FVRH6076
1411596	Staphylococcus aureus W58473
1411597	Staphylococcus aureus W58485
1409710	Staphylococcus aureus FVRH6129
1411598	Staphylococcus aureus W64953
1409711	Staphylococcus aureus FVRH6130
1409712	Staphylococcus aureus FVRH6131
1411599	Staphylococcus aureus W68479
1411600	Staphylococcus aureus W85432
1409716	Staphylococcus aureus FVRH6132
1411601	Staphylococcus aureus W85440
1409725	Staphylococcus aureus FVRH6138
1411602	Staphylococcus aureus W88551
1411603	Staphylococcus aureus W88555
1411604	Staphylococcus aureus W91963
1409657	Staphylococcus aureus GGMC6018
1409670	Staphylococcus aureus GGMC6024
1409691	Staphylococcus aureus GGMC6026
1409702	Staphylococcus aureus GGMC6027
1409722	Staphylococcus aureus GGMC6036
1409588	Staphylococcus aureus GGMC6049
1409730	Staphylococcus aureus HBHO6022
1409559	Staphylococcus aureus HOAG6092
1409585	Staphylococcus aureus HOAG6104
1409586	Staphylococcus aureus HSOU6002
1409608	Staphylococcus aureus KINB6009
1409624	Staphylococcus aureus KINB6023
1409627	Staphylococcus aureus KINB6024
1409557	Staphylococcus aureus KINW6016
1409603	Staphylococcus aureus KINW6019
1409619	Staphylococcus aureus KINW6023
1409623	Staphylococcus aureus KINW6027
1409635	Staphylococcus aureus KINW6033
1409651	Staphylococcus aureus KINW6036
1409678	Staphylococcus aureus KINW6040
1409733	Staphylococcus aureus KINW6056
1409734	Staphylococcus aureus KINW6058
1409735	Staphylococcus aureus KINW6061
1409736	Staphylococcus aureus KINW6062
1409739	Staphylococcus aureus KINW6066
1409602	Staphylococcus aureus LAMC6066
1409637	Staphylococcus aureus LAMC6078
1409642	Staphylococcus aureus LAMC6084
1409650	Staphylococcus aureus LAMC6094
1409680	Staphylococcus aureus LAMC6106
1409703	Staphylococcus aureus LAMC6115
1409701	Staphylococcus aureus LAMC6117
1409591	Staphylococcus aureus MISS6052
1409644	Staphylococcus aureus MISS6057
1409692	Staphylococcus aureus MISS6078
1409696	Staphylococcus aureus MISS6080
1409664	Staphylococcus aureus MISS6092
1409578	Staphylococcus aureus MISS6119
1409554	Staphylococcus aureus MISS6125
1409607	Staphylococcus aureus MISS6134
1409552	Staphylococcus aureus OCMM6057
1409587	Staphylococcus aureus OCMM6065
1409590	Staphylococcus aureus OCMM6066
1409589	Staphylococcus aureus OCMM6067
1409604	Staphylococcus aureus OCMM6071
1409631	Staphylococcus aureus OCMM6075
1409640	Staphylococcus aureus OCMM6085
1409643	Staphylococcus aureus OCMM6090
1409656	Staphylococcus aureus OCMM6095
1409655	Staphylococcus aureus OCMM6096
1409672	Staphylococcus aureus OCMM6102
1409686	Staphylococcus aureus OCMM6110
1409684	Staphylococcus aureus OCMM6114
1409690	Staphylococcus aureus OCMM6117
1409698	Staphylococcus aureus OCMM6121
1409694	Staphylococcus aureus OCMM6123
1409704	Staphylococcus aureus OCMM6124
1409705	Staphylococcus aureus OCMM6125
1409717	Staphylococcus aureus OCMM6137
1409718	Staphylococcus aureus OCMM6140
1409553	Staphylococcus aureus PLAC6024
1409708	Staphylococcus aureus PLAC6043
1409713	Staphylococcus aureus PLAC6044
1409740	Staphylococcus aureus PLAC6055
1409646	Staphylococcus aureus SCLE6029
1409649	Staphylococcus aureus SCLE6032
1409659	Staphylococcus aureus SCLE6035
1409700	Staphylococcus aureus SCLE6040
1409560	Staphylococcus aureus SCOA6048
1409561	Staphylococcus aureus SJOS6105
1409562	Staphylococcus aureus SJOS6106
1409567	Staphylococcus aureus SJOS6118
1409563	Staphylococcus aureus SJOS6124
1409568	Staphylococcus aureus SJOS6125
1409574	Staphylococcus aureus SJOS6126
1409614	Staphylococcus aureus SJOS6139
1409596	Staphylococcus aureus SJOS6144
1409576	Staphylococcus aureus SJUD6101
1409570	Staphylococcus aureus SJUD6104
1409571	Staphylococcus aureus SJUD6107
1409577	Staphylococcus aureus SJUD6109
1409573	Staphylococcus aureus SJUD6110
1409572	Staphylococcus aureus SJUD6111
1409595	Staphylococcus aureus SJUD6114
1409597	Staphylococcus aureus SJUD6118
1409612	Staphylococcus aureus SJUD6120
1409615	Staphylococcus aureus SJUD6124
1409579	Staphylococcus aureus SMMC6076
1409581	Staphylococcus aureus SMMC6085
1409564	Staphylococcus aureus SMMC6087
1409629	Staphylococcus aureus SMMC6108
1409645	Staphylococcus aureus SMMC6121
1409648	Staphylococcus aureus TUSH6007
1409555	Staphylococcus aureus UCIM6056
1409556	Staphylococcus aureus UCIM6057
1409592	Staphylococcus aureus UCIM6065
1409593	Staphylococcus aureus UCIM6066
1409594	Staphylococcus aureus UCIM6069
1409598	Staphylococcus aureus UCIM6070
1409605	Staphylococcus aureus UCIM6075
1409610	Staphylococcus aureus UCIM6076
1409606	Staphylococcus aureus UCIM6077
1409609	Staphylococcus aureus UCIM6080
1409636	Staphylococcus aureus UCIM6081
1409625	Staphylococcus aureus UCIM6084
1409626	Staphylococcus aureus UCIM6085
1409652	Staphylococcus aureus UCIM6101
1409661	Staphylococcus aureus UCIM6104
1409663	Staphylococcus aureus UCIM6105
1409665	Staphylococcus aureus UCIM6106
1409676	Staphylococcus aureus UCIM6115
1409679	Staphylococcus aureus UCIM6116
1409677	Staphylococcus aureus UCIM6119
1409688	Staphylococcus aureus UCIM6123
1409689	Staphylococcus aureus UCIM6126
1409695	Staphylococcus aureus UCIM6134
1409738	Staphylococcus aureus UCIM6144
1409737	Staphylococcus aureus UCIM6145
1409741	Staphylococcus aureus UCIM6146
1409742	Staphylococcus aureus UCIM6147
1409633	Staphylococcus aureus WAMC6030
1409671	Staphylococcus aureus WAMC6043
1409719	Staphylococcus aureus WAMC6060
1409723	Staphylococcus aureus WAMC6062
1409731	Staphylococcus aureus WAMC6071
1409743	Staphylococcus aureus WAMC6080
1409683	Staphylococcus aureus WAMC6102
1409693	Staphylococcus aureus WAMC6108
1409611	Staphylococcus aureus WMCA6015
1409616	Staphylococcus aureus WMCA6024
1409617	Staphylococcus aureus WMCA6025
